PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5995181,Parque de los Tilos Fase I,Zona verde que recibe su nombre de la gran cantidad de árboles de la especie Tilia platyphyllos que vegetan en él. Tiene un diseño abierto en el que destacan las pérgolas de madera y los muretes de ladrillo para salvar los pequeños desniveles.,,Zonas infantiles,Bus: 70 y 106,Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  19.931  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  de unidades arbóreas: 342 Tilo de hojas grandes 67% Olmo común 13% Ciruelo rojo 7% Plátano de sombra 3%  Arbustos.   N&ordm;  de unidades arbustivas: 12 Adelfa 25% Pitosporo 25% Agracejo 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.049  m 2   Rosal 29% Cotoneaster 14% Cineraria gris 12%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=882f89d3589be210VgnVCM2000000c205a0aRCRD,NICOLAS SALMERON,CALLE,V,1,,,,,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,446254,4475017,40.42216976,-3.634854896,,,,/contenido/entidadesYorganismos/ParquesJardines
5965331,Parque del Bronce,"Colindante con el Parque Enrique Tierno Galván, de estructura alargada, abarca una superficie importante dentro del barrio de los Metales.",,Zonas infantiles,"Bus: 62, 88 y 148",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie: 28.833  m 2      % Especies predominantes (nombre común) con respecto a especies principales):    Árboles.   N&ordm;  total de unidades arbóreas: 305 Plátano de sombra32 Arce18 Pino piñonero14 Álamo plateado9  Macizos arbustivos.  Superficie de macizos arbustivos: 5.273  m 2   Berberis 32 Salvia29 Laurentino4,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a2c32cd2f33e210VgnVCM1000000b205a0aRCRD,BRONCE,CALLE,V,5,,,,,MADRID,MADRID,28045,LEGAZPI,ARGANZUELA,441754,4471532,40.39047164,-3.687577888,,,,/contenido/entidadesYorganismos/ParquesJardines
5980782,Parque del Espinillo,"Este parque invita a realizar largos paseos recorriendo los caminos de adoquín que lo cruzan de oeste a este entre alineaciones de castaños de indias y arces dejando a ambos lados praderas de césped donde se insertan diferentes formaciones arbustivas así como zonas estanciales, juegos infantiles y pistas deportivas que hacen de este parque uno de los más significativos del Distrito de Villaverde.",,Zonas infantiles  Petanca  Circuito deportivo,"Metro: Ciudad de los Ángeles (línea 3)  Bus: 23, 130",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  73.188  m 2      % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 1.007 Arce 26% Castaño de Indias 15% Ciruelo rojo 10% Pino piñonero 8%   Arbustos.   N&ordm;  total de unidades arbustivas: 74% Madreselva de los bosques 32% Rosa 32% Plumero de las Pampas 5%  Macizos arbustivos.  Superficie de macizos arbustivos: 5.601  m 2   Adelfa 5% Arbusto de las mariposas 17% Plumero de las pampas 25%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db6da4833767e210VgnVCM2000000c205a0aRCRD,UNANIMIDAD,CALLE,V,23,,,,,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441922,4468281,40.36119653,-3.685301781,,,,/contenido/entidadesYorganismos/ParquesJardines
5963461,Parque del Museo del Prado,"Parque emblemático que rodea el Museo del Prado, dispone de pequeñas praderas y varios ejemplares de arbolado catalogado o de gran porte.",,,"Metro: Atocha (línea 1).  Bus: 10 , 14 , 27 , 34 , 37 , 45 , 59 , 141.  RENFE: Atocha RENFE.",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie  12.898  m 2      % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 103 Acacia del Japón 37% Plátano de sombra 33% Cedro 14% Ciprés común 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 24 Laurel 58% Madroño 25% Forsitia 13%  Macizos arbustivos.  Superficie de macizos arbustivos: 161  m 2    Junípero 100%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3047ee4002e2e210VgnVCM2000000c205a0aRCRD,PRADO,PASEO,V,11,,,,,MADRID,MADRID,28014,LOS JERONIMOS,RETIRO,441357,4474119,40.41374876,-3.692493983,,,,/contenido/entidadesYorganismos/ParquesJardines
5998367,Parque del Norte,"Zona verde de gran extensión, con zona de pinar y muy bien adaptado a la orografía de la zona. Su arbolado más bien maduro nos ofrece buenas sombras y áreas de descanso, infantiles,  etc . En su interior hay un centro cultural.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Mirador,"Bus: 124, 137",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  195.230   m 2     Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 1.819 Plátano de sombraFormio 19% Olmo de Siberia 14% Pino piñonero 10% Ciruelo rojo 9%  Arbustos.   N&ordm;  total de unidades arbustivas :  122  Laurel cerezo 25% Formio 20% Cotoneaster 16%  Macizos arbustivos.  Superficie de macizos arbustivos: 7.324  m 2    Jazmines 9% Espino de fuego 40% Zarzamora 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10d3ed24a83ce210VgnVCM1000000b205a0aRCRD,ARZOBISPO MORCILLO,CALLE,V,7,,,,,MADRID,MADRID,28029,LA PAZ,FUENCARRAL-EL PARDO,441343,4481592,40.48106787,-3.693350463,,,,/contenido/entidadesYorganismos/ParquesJardines
5982119,Parque del Oeste,"El Parque del Oeste se encuentra ubicado en el distrito de Moncloa, entre la  Avda . del Arco de la Victoria y el Paseo de Pintor Rosales, al este; la línea del Ferrocarril, al oeste y la  Avda . de Séneca, al norte. Lo cruzan en su interior, el Paseo de Ruperto Chapí, el Paseo de Camoens y  C/  Francisco y Jacinto Alcántara.  Especial relevancia muestra la zona norte y más antigua del parque, donde se acentúa su carácter paisajista, discurriendo en su interior una ría artificial de unos 600  m  de longitud.  Existe una gran variedad de especies vegetales, destacando la singular población de coníferas, en contraste con el desarrollo estacional de las frondosas.  De especial mención es la presencia en esta zona de un cedro, 'el Abuelo' (Cedrus atlántica), catalogado como árbol singular, dos ejemplares de Sophora 'péndula', un majestuoso Ginko, las choperas de Populus nigra y las plantaciones en el borde la ría de Corylus, Cornus,  etc. . Al final del paseo de Plátanos, que discurre a lo largo de esta zona, se pueden contemplar diversas especies de aves en el Centro de Avifauna, tales como Tarro canelo, Herrerillo común, Carbonero común, Gorrión molinero, Mirlo común,  etc. , disponiendo así mismo de paneles informativos.   Las ampliaciones del Parque de Príncipe Pío y de Ferraz, difieren de la tipología paisajista del diseño original del parque, desarrollando trazados más actuales.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Auditorios  Teleférico de Rosales,"Metro: Moncloa (línea 3 y 6) , Plaza de España (línea 2, 3 y 10) y Príncipe Pío (línea 6 y 10)  Bus: 21, 46, 74, 160, 161, A  Cercanías: Príncipe Pío",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  637837  m 2        % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 8.491 Pino piñonero 17% Acacia del Japón 12% Cedros 9% Pino carrasco 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 1.129  Rosa de siria 15% Lilo 6% Durillo 5%  Macizos arbustivos.  Superficie total de macizos arbustivos: 32.962  m 2    Celinda 9% Lilo 8% Espirea de Vanhoutte 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a57899a90c7e210VgnVCM2000000c205a0aRCRD,MORET,PASEO,V,2,,,,,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,438917,4476425,40.43434637,-3.72147292,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
5998633,Parque del Pueblo del Pardo,Constituye una zona estancial convenientemente ajardinada y ordenada que deja la primera línea del trazado junto a la vía de circulación para las terrazas de los restaurantes allí situados.    Otras denominaciones:  Parque de la Mar Océana,,Zonas infantiles  Restaurante,Bus: 601,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:   33.954     m 2      % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 403 Ciprés común 13% Falsa acacia 10% Pino piñonero 9% Morera 8%  Arbustos.   N&ordm;  total de unidades arbustivas :  157  Boj 35% Abelia 26% Espirea 17%  Macizos arbustivos.  Superficie de macizos arbustivas: 190  m 2    Agracejo 16% Griñolera 7% Adelfa 9%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=857ccca4fb3ce210VgnVCM1000000b205a0aRCRD,GUARDIA,AVENIDA,V,4,,,,,MADRID,MADRID,28048,EL PARDO,FUENCARRAL-EL PARDO,434427,4485816,40.51860022,-3.775378753,,,,/contenido/entidadesYorganismos/ParquesJardines
6448176,Pinar Santa Eugenia,Parque forestal situado en el extremo sur de Vicálvaro que limita con la Avenida del Mediterráneo. Varios Caminos terrizos atraviesan el pinar y conectan con una pequeña zona estancial.   Otras denominaciones:  Santa Eugenia 2&ordf; Fase,,,"Bus: 14, 58  RENFE: Santa Eugenia",Conservación:  Dirección de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  136.270  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 4.036 Pino carrasco 91% Falsa Acacia 5% Pino piñonero 4%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64998aea9c297310VgnVCM1000000b205a0aRCRD,MEDITERRANEO,AVENIDA,V,0,,,,,MADRID,MADRID,28007,,VICALVARO,0,0,,,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesForestales
6028368,Planta de transformación de residuos vegetales de Migas Calientes,Centro de producción inaugurado en noviembre de 1997 donde se realiza el compostaje de los residuos vegetales generados por las labores de mantenimiento de jardines del Ayuntamiento de Madrid.   Otras denominaciones:  Planta de compostaje.,Acceso restringido salvo visitas programadas.,,,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie:  14.000  m 2  .,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74536fd114f2f210VgnVCM1000000b205a0aRCRD,M-30,AUTOVIA,T,2200,,,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437358,4477660,40.44535554,-3.739974261,,,,/contenido/entidadesYorganismos/ParquesJardines
7642234,Quinta de Torre Arias,"La finca de Torre Arias tiene 17 hectáreas de superficie en la que destacan sus impresionantes  Jardines  donde se pueden encontrar hasta 51 especies diferentes de árboles, algunos excepcionales como una encina con más de 300 años, algunos almendros y pinos y cedros en gran cantidad. Ha pertenecido a la aristocracia madrileña desde el año 1600 hasta la actualidad.  Su última propietaria Tatiana Pérez de Guzmán el Bueno, firmó junto a su marido, el 15 julio de 1986 un convenio mediante el cual donaba la finca al Ayuntamiento de Madrid. A su fallecimiento, la totalidad del ámbito ha pasado a ser, por tanto, de propiedad municipal.  El Ayuntamiento de Madrid organiza visitas guiadas por educadores ambientales, por caminos habilitados que no ofrezcan peligro para el visitante y para grupos de un máximo de 25 personas. Se compatibilizarán con los trabajos de recuperación de los Jardines, según los criterios históricos de los mismos, que se seguirán realizando en el parque.  En cuanto al recinto del palacio que se encuentra en la finca, permanece cerrado, y no es visitable, pues sus condiciones estructurables así lo aconsejan.","Horario:   Del 1 de octubre al 31 de marzo de 10,00 a 17,30 horas.  Del 1 de abril al 30 de septiembre de 10,00 a 20,30 horas   Las visitas guiadas por educadores ambientales, se realizarán  los domingos de 10 a 12 y de 12 a 14  horas.  Las visitas serán gratuitas y pueden reservarse en el teléfono 916 397 869 ó a través del correo electrónico  paa@talher.com",,"Metro: Torre Arias (línea 5)  Bus: 104, 77, 140, 153.","Se han realizado trabajos de limpieza y desbroce del jardín y se han eliminado todos los elementos vegetales abatidos y secos : se han hecho desbroces, podas en altura, aclareos y eliminación de residuos forestales proclives al incendio.  Se ha trabajado en el acondicionamiento de las infraestructuras hidráulicas y en la puesta en funcionamiento del sistema de riego tradicional del jardín, al tiempo que se ha acondicionado las dependencias para el personal municipal de mantenimiento y se la ha dotado de la maquinaria adecuada para la realización de las labores ordinarias de conservación.   Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84c7277160d88410VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,V,551,,,,,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,447679,4477362,40.44338595,-3.618251375,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
6113673,Real Jardín Botánico,"Centro de investigación del  CSIC  que alberga cuatro terrazas con plantas de América, Europa y el Pacífico, así como una colección de bonsáis.","El Jardín está abierto al público todos los días del año, excepto los días de Navidad y Año Nuevo.   Enero y febrero: de 10 a 18 horas  Marzo: de 10 a 19 horas  Abril: de 10 a 20 horas  De mayo a agosto de 10 a 21 horas  Septiembre: de 10 a 20 horas  Octubre: de 10 a 19 horas  Noviembre y diciembre: de 10 a 18 horas",,"Metro: Atocha (línea 1)  Bus: 10, 14, 19, 24, 26, 27, 32, 34, 45, 57, 140, Circular  RENFE: Atocha",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9234477786b0310VgnVCM2000000c205a0aRCRD,MURILLO,PLAZA,V,2,,,,,MADRID,MADRID,28014,LOS JERONIMOS,RETIRO,441395,4473967,40.41238215,-3.692032098,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos
10037726,Real Jardín Botánico Alfonso XIII,,,,"Metro: Ciudad Universitaria (línea 6)  Bus: 82, 132, G, U",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66230cbe1f404510VgnVCM1000001d4a900aRCRD,COMPLUTENSE,AVENIDA,V,12,,,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438433,4477935,40.44791329,-3.727325497,913 947 050 / 913 947 076 / 913 947 078,913 947 077,,/contenido/entidadesYorganismos/ParquesJardines
6024739,Rosaleda de Ramón Ortiz. Rosaleda del Parque del Oeste,"El Jardín de la Rosaleda de Madrid existen representaciones de las más importantes variedades de obtentores de rosales de todo el mundo. Asímismo tiene una importante representación de variedades de rosales españoles, además de servir de soporte a tan importante colección de rosas sirve como parcela de ensayo para ver el comportamiento de tales rosales en nuestras latitudes.  Se presentan 20000 unidades de rosal de más de 500 variedades.    Otras denominaciones  Jardín de Ramón Ortiz. Rosaleda de Madrid.",De lunes a domingo de 10:00 a 21:00 horas,,"Bus:  41 ,  46 ,  75","Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  185040  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:    Macizos arbustivos.  Superficie de macizos arbustivos: 33103  m&sup2;  Rosal 100%    Actividades no permitidas:  jugar a la pelota, montar en bicicleta y entrar con perros.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5fca4db4e702f210VgnVCM2000000c205a0aRCRD,ROSALEDA,CALLE,V,2,,,,,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,438864,4475464,40.42568538,-3.722005157,,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas
6028228,Vivero Estufas del Retiro,"Zona de 35.000  m2 , entre sus instalaciones: 3.000  m2  de invernaderos, 1.000  m2  de umbráculos, 25.000  m2  zonas de cultivo exteriores. Se producen 800.000 plantas de temporada anuales con destino a las distintas zonas verdes municipales. Se realizan 700 servicios de adornos municipales anuales. Se realizan ensayos de evaluación de novedades de plantas de temporada y vivaces. Las distintas labores: estaquillado, enmacetado, repicado, escarda, poda, pinzado, mantenimiento de plantas de interior, a cargo de 35 oficiales jardineros municipales.   Otras denominaciones:  Viveros Municipales",Invierno de 7 a 23 horas.  El acceso al público está gestionado a través de visitas guiadas en grupos organizados.,,"Metro: Atocha (línea 1), Ibiza (línea 9)  Bus: 26, 63 , 152, C1, C2","Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie:  35.000  m2       Enclaves de especial significación:    Estufa  n&ordm;  1  Estufa  n&ordm;  7 (trasladada desde el palacio de Liria en 1956).    Historia del Vivero Estufas del Retiro   Recinto construido en 1889 para albergar diversas estufas (invernaderos) dispersos por el parque, además de otras instalaciones de cultivo, tales como cajoneras, umbráculos y platabandas. El recinto albergaba también los talleres municipales, responsables de los trabajos de albañilería, carpintería, cerrajería y fontanería necesarios para los Parques y Jardines de Madrid. A lo largo del siglo  XIX  se construyeron diversos invernaderos e instalaciones, la mayoría de los cuales se conservan en la actualidad. El vivero posee una colección de 19 invernaderos antiguos únicos en la España actual, además de 4 invernaderos de diseño moderno. Se conservan en el recinto otras instalaciones como cajoneras y calderas antiguas. Existe además una colección de aperos e instrumentos de cultivo que en breve será expuesta en uno de los invernaderos antiguos.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00be21c051f2f210VgnVCM2000000c205a0aRCRD,ANGEL CAIDO,GLORIETA,V,4,,,,"Parque del Retiro. Entrada por C/ Alfonso XII, frente a la cuesta de Claudio Moyano",MADRID,MADRID,28009,LOS JERONIMOS,RETIRO,442216,4473685,40.40989926,-3.682330549,,,,/contenido/entidadesYorganismos/ParquesJardines
