Date;Hour;D.vien (grados);H (%);Precipitación (l/m2);Tº (ºC);V.vien (m/s)
16/05/2017;09:00;143;59;0;22,8;1,07
16/05/2017;08:00;115;65;0;20,2;1,4
16/05/2017;07:00;120;71;0;18,3;1,4
16/05/2017;06:00;122;73;0;17,4;1,4
16/05/2017;05:00;123;72;0;17,5;1,51
16/05/2017;04:00;119;71;0;17,9;1,11
16/05/2017;03:00;129;70;0;18,1;1,46
16/05/2017;02:00;132;69;0;18,3;1,3
16/05/2017;01:00;121;67;0;18,7;1,43
15/05/2017;24:00;121;65;0;19,1;1,54
15/05/2017;23:00;127;67;0;19,2;1,29
15/05/2017;22:00
15/05/2017;21:00;277;65;0;19,7;2
15/05/2017;20:00;283;54;0;21,3;2,66
15/05/2017;19:00;309;45;0;22,9;1,77
15/05/2017;18:00;330;45;0;22,7;2,45
15/05/2017;17:00;309;47;0;22,6;3,53
15/05/2017;16:00;321;48;0;22,5;4,19
15/05/2017;15:00;320;49;0;22,4;5,72
15/05/2017;14:00;314;47;0;23,4;5,64
15/05/2017;13:00;310;46;0;23,6;6,53
15/05/2017;12:00;295;39;0;26,9;3,94
15/05/2017;11:00;283;36;0;27,3;1,36
15/05/2017;10:00;307;40;0;25,6;0,81
15/05/2017;09:00;102;46;0;23,1;0,74
15/05/2017;08:00;102;57;0;19,8;1,68
15/05/2017;07:00;116;65;0;17;1,98
15/05/2017;06:00;125;70;0;15,6;2,03
15/05/2017;05:00;106;71;0;15,2;1,62
15/05/2017;04:00;123;72;0;15,3;2,27
15/05/2017;03:00;128;72;0;15,7;2,01
15/05/2017;02:00;128;71;0;16,2;2,63
15/05/2017;01:00;126;69;0;17,1;2,23
14/05/2017;24:00;123;67;0;17,9;2,09
14/05/2017;23:00;131;64;0;18,9;2,37
14/05/2017;22:00;131;60;0;19,8;2,31
14/05/2017;21:00;129;56;0;21;2
14/05/2017;20:00;260;54;0;21,7;0,32
14/05/2017;19:00;331;52;0;22,3;2,32
14/05/2017;18:00;312;48;0;23,2;3,73
14/05/2017;17:00;297;47;0;23,7;4,77
14/05/2017;16:00;304;46;0;24,2;4,35
14/05/2017;15:00;312;41;0;25,2;3,35
14/05/2017;14:00;104;36;0;25;1,04
14/05/2017;13:00;172;37;0;24,4;1,8
14/05/2017;12:00;192;39;0;23,8;1,48
14/05/2017;11:00;326;42;0;23,5;0,61
14/05/2017;10:00;64;47;0;21,8;0,23
14/05/2017;09:00;109;55;0;20,2;1,3
14/05/2017;08:00;111;64;0;17,5;1,66
14/05/2017;07:00;97;71;0;15,7;1,49
14/05/2017;06:00;124;74;0;14,6;1,57
14/05/2017;05:00;128;74;0;14,7;0,59
14/05/2017;04:00;290;72;0;15,3;0,66
14/05/2017;03:00;288;70;0;15,9;1,93
14/05/2017;02:00;300;61;0;17,3;2,78
14/05/2017;01:00;252;48;0;19,2;1,57
13/05/2017;24:00;222;47;0;19,7;1,31
13/05/2017;23:00;203;57;0;19,2;0,94
13/05/2017;22:00;131;63;0;18,6;1,74
13/05/2017;21:00;119;61;0;19,4;0,75
13/05/2017;20:00;317;59;0;20;0,95
13/05/2017;19:00;356;54;0;21,1;1,3
13/05/2017;18:00;40;52;0;21,5;2,05
13/05/2017;17:00;20;50;0;21,9;1,57
13/05/2017;16:00;346;52;0;21,1;2,46
13/05/2017;15:00;299;54;0;20,6;5,35
13/05/2017;14:00;296;57;0;20,1;5,26
13/05/2017;13:00;317;59;0;20,3;2,2
13/05/2017;12:00;319;64;0;19;1,59
13/05/2017;11:00;9;65;0;18,3;0,92
13/05/2017;10:00;61;69;0;16,8;1,13
13/05/2017;09:00;310;78;0;15,5;1,07
13/05/2017;08:00;332;86;0;14;2,35
13/05/2017;07:00;332;87;0;14,6;1,79
13/05/2017;06:00;305;87;0;14,5;0,55
13/05/2017;05:00;294;86;0,1;14,5;0,53
13/05/2017;04:00;280;86;0;14,4;1
13/05/2017;03:00;306;85;0;14,6;0,04
13/05/2017;02:00;90;85;0;14,7;0,83
13/05/2017;01:00;140;85;0;14,7;0,56
12/05/2017;24:00;123;85;0;14,7;0,28
12/05/2017;23:00;175;84;0;14,9;0,34
12/05/2017;22:00;216;85;0,1;14,7;0,48
12/05/2017;21:00;300;85;0,3;15;3,12
12/05/2017;20:00;305;80;1,2;15,8;5,03
12/05/2017;19:00;324;75;0,2;17,3;2,26
12/05/2017;18:00;304;72;0;17,7;2,71
12/05/2017;17:00;308;59;0;19,5;3,92
12/05/2017;16:00;181;42;0;22,7;3,49
12/05/2017;15:00;189;40;0;23,5;2,75
12/05/2017;14:00;179;43;0;22;3,81
12/05/2017;13:00;176;42;0;21,5;3,86
12/05/2017;12:00;184;42;0;20,9;4,25
12/05/2017;11:00;173;43;0;20,3;3,92
12/05/2017;10:00;177;45;0;19,8;5,27
12/05/2017;09:00;179;46;0;19,2;5,49
12/05/2017;08:00;179;45;0;19,5;4,52
12/05/2017;07:00;176;48;0;18,6;3,65
12/05/2017;06:00;148;47;0;18,4;2,92
12/05/2017;05:00;177;46;0;18,5;5,46
12/05/2017;04:00;180;47;0;18,4;5,36
12/05/2017;03:00;182;47;0;18,5;4,7
12/05/2017;02:00;182;46;0;18,8;5,1
12/05/2017;01:00;179;45;0;19,2;6,13
11/05/2017;24:00;178;45;0;19,4;4,73
11/05/2017;23:00;175;44;0;19,6;5,86
11/05/2017;22:00;181;44;0;19,8;5,02
11/05/2017;21:00;185;43;0;20,4;3,44
11/05/2017;20:00;177;41;0;21;6,36
11/05/2017;19:00;176;50;0;20,7;1,69
11/05/2017;18:00;318;58;0;19,5;2,15
11/05/2017;17:00;228;41;0;22,2;1,91
11/05/2017;16:00;175;42;0;21,7;4,23
11/05/2017;15:00;181;42;0;21,2;5,39
11/05/2017;14:00;188;42;0;21,8;3,16
11/05/2017;13:00;182;41;0;21,9;3,94
11/05/2017;12:00;193;42;0;21,1;3,33
11/05/2017;11:00;183;43;0;20,3;5,29
11/05/2017;10:00;183;44;0;20,1;5,27
11/05/2017;09:00;180;44;0;19,5;6,25
11/05/2017;08:00;182;45;0;19,2;5,93
11/05/2017;07:00;181;48;0;18,7;5,73
11/05/2017;06:00;175;49;0;18,4;5,65
11/05/2017;05:00;168;49;0;18,4;3,64
11/05/2017;04:00;175;48;0;18,6;5,16
11/05/2017;03:00;168;56;0;17,5;3,21
11/05/2017;02:00;114;65;0;16,4;0,9
11/05/2017;01:00;169;61;0;17,1;2,06
10/05/2017;24:00;191;65;0;18;2,94
10/05/2017;23:00;158;76;0;17,6;0,53
10/05/2017;22:00;130;74;0;17,8;0,94
10/05/2017;21:00;294;72;0;17,6;1,69
10/05/2017;20:00;287;68;0;18,5;1,68
10/05/2017;19:00;348;66;0;18,9;0,85
10/05/2017;18:00;302;64;0;19,1;2,12
10/05/2017;17:00;303;67;0;18,7;3,98
10/05/2017;16:00;295;69;0;18,3;4,32
10/05/2017;15:00;306;71;0;17,8;4,41
10/05/2017;14:00;317;72;0;17,2;5,93
10/05/2017;13:00;308;71;0;17,8;6,37
10/05/2017;12:00;285;54;0;21,2;3,94
10/05/2017;11:00;161;41;0;24,1;2,29
10/05/2017;10:00;171;47;0;23,2;2,58
10/05/2017;09:00;267;56;0;21,8;0,23
10/05/2017;08:00;318;73;0;19,2;0,25
10/05/2017;07:00;270;84;0;15,9;0,33
10/05/2017;06:00;294;83;0;15,3;1,5
10/05/2017;05:00;290;81;0;15,6;2,03
10/05/2017;04:00;134;80;0;15,8;1,58
10/05/2017;03:00;129;83;0;15,4;2,38
10/05/2017;02:00;148;82;0;15,2;1,18
10/05/2017;01:00;318;80;0;15,1;2,21
09/05/2017;24:00;299;75;0;16,1;4,84
09/05/2017;23:00;171;71;0;18,1;0,24
09/05/2017;22:00;115;71;0;18,1;1,37
09/05/2017;21:00;123;69;0;18,4;2,94
09/05/2017;20:00;124;63;0;19,1;2,17
09/05/2017;19:00;97;61;0;19,4;1,31
09/05/2017;18:00;43;63;0;19,6;1,91
09/05/2017;17:00;36;64;0;19,5;1,85
09/05/2017;16:00;328;64;0;19,1;1,76
09/05/2017;15:00;304;65;0;18,4;3,92
09/05/2017;14:00;297;63;0;18,9;4,39
09/05/2017;13:00;303;61;0;19,5;4,5
09/05/2017;12:00;303;61;0;19,7;3,4
09/05/2017;11:00;300;62;0;19,5;1,02
09/05/2017;10:00;330;65;0;18;1,18
09/05/2017;09:00;15;69;0;16,3;0,33
09/05/2017;08:00;116;75;0;14;0,96
09/05/2017;07:00;121;80;0;11,8;1,37
09/05/2017;06:00;121;81;0;10,7;1,65
09/05/2017;05:00;120;81;0;10,7;1,86
09/05/2017;04:00;124;80;0;11,1;1,63
09/05/2017;03:00;126;79;0;11,5;2,19
09/05/2017;02:00;124;76;0;12,1;1,93
09/05/2017;01:00;105;73;0;13,2;1
08/05/2017;24:00;207;71;0;13,8;0,08
08/05/2017;23:00;288;69;0;14,1;1,12
08/05/2017;22:00;225;68;0;14,5;0,7
08/05/2017;21:00;70;67;0;14,8;1,25
08/05/2017;20:00;38;59;0;15,7;1,48
08/05/2017;19:00;319;56;0;16,9;2,89
08/05/2017;18:00;309;59;0;17,7;4,31
08/05/2017;17:00;305;52;0;18,8;3,83
08/05/2017;16:00;300;51;0;19,3;4,39
08/05/2017;15:00;304;50;0;19,6;5,08
08/05/2017;14:00;311;49;0;20,1;4,67
08/05/2017;13:00;326;44;0;21,1;3,4
08/05/2017;12:00;336;43;0;20,9;2
08/05/2017;11:00;318;46;0;19,7;1,21
08/05/2017;10:00;4;51;0;18,3;0,79
08/05/2017;09:00;122;60;0;15,5;1,44
08/05/2017;08:00;108;69;0;13,3;1,27
08/05/2017;07:00;106;75;0;11,5;1,48
08/05/2017;06:00;116;77;0;10,5;1,97
08/05/2017;05:00;116;76;0;10,4;1,79
08/05/2017;04:00;127;73;0;11;1,78
08/05/2017;03:00;124;71;0;11,6;1,9
08/05/2017;02:00;129;68;0;12,2;1,67
08/05/2017;01:00;127;65;0;13,2;1,94
07/05/2017;24:00;282;64;0;14,1;0,41
07/05/2017;23:00;287;62;0;14,7;1,63
07/05/2017;22:00;308;54;0;15,8;1,62
07/05/2017;21:00;323;54;0;16,6;2,3
07/05/2017;20:00;324;49;0;17,8;1,88
07/05/2017;19:00;44;45;0;19,3;2,48
07/05/2017;18:00;56;43;0;20,6;2,35
07/05/2017;17:00;298;51;0;20,6;3,94
07/05/2017;16:00;296;47;0;20,8;5,35
07/05/2017;15:00;303;45;0;21;4,36
07/05/2017;14:00;300;46;0;20,9;4,95
07/05/2017;13:00;304;46;0;20,7;5,26
07/05/2017;12:00;317;45;0;20,8;3,89
07/05/2017;11:00;285;42;0;20,9;0,88
07/05/2017;10:00;340;49;0;19,2;1,21
07/05/2017;09:00;99;61;0;16,9;0,78
07/05/2017;08:00;123;69;0;13,9;2,22
07/05/2017;07:00;117;74;0;12,3;2,35
07/05/2017;06:00;120;77;0;11,6;2,35
07/05/2017;05:00;130;74;0;12;2,56
07/05/2017;04:00;130;71;0;12,6;1,83
07/05/2017;03:00;125;70;0;12,9;2,18
07/05/2017;02:00;130;69;0;13,3;1,69
07/05/2017;01:00;130;68;0;13,5;2,04
06/05/2017;24:00;117;66;0;14;1,4
06/05/2017;23:00;124;63;0;14,4;1,12
06/05/2017;22:00;275;60;0;14,9;0,35
06/05/2017;21:00;275;56;0;15,6;0,57
06/05/2017;20:00;329;53;0;16,2;1,89
06/05/2017;19:00;315;51;0;16,9;3,11
06/05/2017;18:00;316;48;0;17,5;3,31
06/05/2017;17:00;315;47;0;17,8;3,58
06/05/2017;16:00;300;46;0;17,7;5,86
06/05/2017;15:00;321;46;0;17,9;5,62
06/05/2017;14:00;308;45;0;18,7;6,03
06/05/2017;13:00;310;48;0;18,8;5,33
06/05/2017;12:00;304;47;0;18,8;5,08
06/05/2017;11:00;306;42;0;19,3;4,46
06/05/2017;10:00;208;41;0;19,4;1,75
06/05/2017;09:00;200;45;0;18;2,03
06/05/2017;08:00;184;48;0;16,7;2,55
06/05/2017;07:00;188;51;0;15,7;2,91
06/05/2017;06:00;186;53;0;15,3;2,33
06/05/2017;05:00;205;62;0;15;1,81
06/05/2017;04:00;222;79;0;14;1,35
06/05/2017;03:00;116;86;0;13,9;1,17
06/05/2017;02:00;115;86;0;14,3;1,74
06/05/2017;01:00;122;84;0;14,7;2,29
05/05/2017;24:00;122;83;0;14,8;1,95
05/05/2017;23:00;78;85;0;14,7;1,35
05/05/2017;22:00;28;86;0;14,9;0,44
05/05/2017;21:00;322;87;0;14,7;1,97
05/05/2017;20:00;83;86;0;15,2;0,61
05/05/2017;19:00;122;83;0,1;15,5;2,53
05/05/2017;18:00;125;76;0,3;16,2;1,19
05/05/2017;17:00;284;72;0;16,4;2,13
05/05/2017;16:00;299;66;0,4;17,4;6,54
05/05/2017;15:00;308;63;0;18,6;8,22
05/05/2017;14:00;308;59;0;20,3;7,46
05/05/2017;13:00;147;41;0;25,8;3,96
05/05/2017;12:00;154;39;0;26;5,04
05/05/2017;11:00;143;43;0;24,7;1,99
05/05/2017;10:00;95;46;0;22,8;3,63
05/05/2017;09:00;112;45;0;22,4;5,24
05/05/2017;08:00;125;44;0;22,9;3,49
05/05/2017;07:00;180;53;0;21,7;0,29
05/05/2017;06:00;5;73;0;17,9;0,23
05/05/2017;05:00;129;81;0;15,9;1,75
05/05/2017;04:00;128;82;0;15,6;1,41
05/05/2017;03:00;132;81;0;15,5;2,32
05/05/2017;02:00;124;78;0;16;2,29
05/05/2017;01:00;133;74;0;16,7;1,57
04/05/2017;24:00;138;70;0;17,6;0,94
04/05/2017;23:00;114;68;0;18,2;0,26
04/05/2017;22:00;127;66;0;18,7;1,42
04/05/2017;21:00;171;64;0;18,8;0,28
04/05/2017;20:00;42;63;0;18,8;1,08
04/05/2017;19:00;39;62;0;19,4;1,45
04/05/2017;18:00;62;61;0;20;2,03
04/05/2017;17:00;46;61;0;20,5;3,34
04/05/2017;16:00;47;58;0;21;3,32
04/05/2017;15:00;317;60;0;20,5;2,87
04/05/2017;14:00;301;63;0;19,5;3,95
04/05/2017;13:00;310;61;0;19,5;4,81
04/05/2017;12:00;335;57;0;20,9;1,79
04/05/2017;11:00;16;61;0;19,5;1,5
04/05/2017;10:00;10;67;0;18,2;0,91
04/05/2017;09:00;108;74;0;16,3;1,34
04/05/2017;08:00;107;79;0;14,7;1,9
04/05/2017;07:00;138;83;0;13,3;1,91
04/05/2017;06:00;129;83;0;13,1;1,69
04/05/2017;05:00;119;82;0;13,1;1,08
04/05/2017;04:00;131;82;0;13,2;1,35
04/05/2017;03:00;127;81;0;13,3;1,34
04/05/2017;02:00;116;82;0;13,2;1,62
04/05/2017;01:00;321;83;0;13,3;0,33
03/05/2017;24:00;302;82;0;13,4;1,89
03/05/2017;23:00;281;81;0;13,6;1,48
03/05/2017;22:00;326;81;0;13,8;0,54
03/05/2017;21:00;332;80;0;14,5;2,36
03/05/2017;20:00;315;76;0;15,2;3,88
03/05/2017;19:00;306;69;0;16,6;4,75
03/05/2017;18:00;296;65;0;17,4;5,48
03/05/2017;17:00;295;63;0;18,4;5,64
03/05/2017;16:00;299;62;0;18,9;5,29
03/05/2017;15:00;300;65;0;18,7;5,61
03/05/2017;14:00;300;65;0;18,6;5,52
03/05/2017;13:00;301;65;0;18,6;5,12
03/05/2017;12:00;309;65;0;18,7;2,63
03/05/2017;11:00;307;71;0;17,3;1,16
03/05/2017;10:00;294;79;0;16,3;0,46
03/05/2017;09:00;177;85;0;13,7;0,24
03/05/2017;08:00;144;87;0;12,6;1,5
03/05/2017;07:00;128;87;0;12,4;1,51
03/05/2017;06:00;294;87;0;12,3;0,25
03/05/2017;05:00;272;87;0;12;0,28
03/05/2017;04:00;280;86;0;12;0,82
03/05/2017;03:00;200;86;0;12,7;0,28
03/05/2017;02:00;294;86;0;12,8;0,4
03/05/2017;01:00;283;86;0;12,8;1,19
02/05/2017;24:00;276;85;0;13,1;0,52
02/05/2017;23:00
02/05/2017;22:00;286;84;0;13,8;0,94
02/05/2017;21:00;317;83;0;14,1;1
02/05/2017;20:00;314;81;0;14,2;1,85
02/05/2017;19:00;299;77;0;14,7;3,35
02/05/2017;18:00;304;71;0;15,7;4,39
02/05/2017;17:00;318;67;0;16,3;3,91
02/05/2017;16:00;322;67;0;16,2;4,85
02/05/2017;15:00;318;68;0;16;4,41
02/05/2017;14:00;312;72;0;15,8;4,2
02/05/2017;13:00;306;74;0;15,6;2,35
02/05/2017;12:00;323;77;0;15,2;1,44
02/05/2017;11:00;299;79;0;14,8;0,58
02/05/2017;10:00;301;81;0,1;13,9;1,37
02/05/2017;09:00;301;79;0,2;13,7;1,61
02/05/2017;08:00;75;78;0;13,7;0,31
02/05/2017;07:00;119;79;0;12,9;0,77
02/05/2017;06:00;126;79;0;12,5;1,04
02/05/2017;05:00;126;80;0;12,2;1,05
02/05/2017;04:00;139;80;0;12,1;1,26
02/05/2017;03:00;133;80;0;12;1,53
02/05/2017;02:00;128;79;0;12,1;1,59
02/05/2017;01:00;136;77;0;12,4;1,76
01/05/2017;24:00;131;73;0;12,8;1,28
01/05/2017;23:00;127;72;0;12,9;1,65
01/05/2017;22:00;130;70;0;13,2;2,03
01/05/2017;21:00;114;67;0;13,5;1,25
01/05/2017;20:00;85;63;0;13,8;0,25
01/05/2017;19:00;87;59;0;14,1;0,45
01/05/2017;18:00;130;57;0;14,3;1,02
01/05/2017;17:00;317;51;0;14,4;3,26
01/05/2017;16:00;337;44;0;14,9;2,36
01/05/2017;15:00;318;44;0;14,7;4,41
01/05/2017;14:00;318;43;0;14,7;5,21
01/05/2017;13:00;309;41;0;15,2;5,01
01/05/2017;12:00;314;40;0;15,1;2,94
01/05/2017;11:00;168;41;0;15,1;0,78
01/05/2017;10:00;229;49;0;13,8;1,06
01/05/2017;09:00;141;65;0;11,1;0,74
01/05/2017;08:00;134;74;0;8,1;2,28
01/05/2017;07:00;127;79;0;6,1;2,55
01/05/2017;06:00;133;81;0;5,6;2,05
01/05/2017;05:00;131;81;0;5,9;1,51
01/05/2017;04:00;132;81;0;6;2,08
01/05/2017;03:00;139;80;0;6,6;2,13
01/05/2017;02:00;132;78;0;7,3;1,62
01/05/2017;01:00;115;76;0;8,2;1,22
30/04/2017;24:00;115;75;0;8,6;0,71
30/04/2017;23:00;99;73;0;9,2;0,62
30/04/2017;22:00;118;70;0;9,8;0,43
30/04/2017;21:00;191;66;0;10,2;0,87
30/04/2017;20:00;235;67;0;10,4;0,44
30/04/2017;19:00;182;67;0;10,4;0,75
30/04/2017;18:00;201;67;0;10,1;1,14
30/04/2017;17:00;269;73;0;9,9;1,88
30/04/2017;16:00;280;79;0,1;9,4;1,25
30/04/2017;15:00;298;78;1;9,1;2,43
30/04/2017;14:00;117;73;0,1;10,8;2,34
30/04/2017;13:00;153;75;0;9,9;1,23
30/04/2017;12:00;304;78;0,4;9;5,3
30/04/2017;11:00;312;74;0,3;10,4;7,47
30/04/2017;10:00;262;55;0;15,2;1,56
30/04/2017;09:00;173;50;0;15,6;8,63
30/04/2017;08:00;177;35;0;17,3;7,36
30/04/2017;07:00;180;35;0;17,7;7,13
30/04/2017;06:00;178;39;0;17,4;9,08
30/04/2017;05:00;179;40;0;17,9;8,97
30/04/2017;04:00;178;42;0;18,3;4,99
30/04/2017;03:00;156;46;0;18,1;3,51
30/04/2017;02:00;158;50;0;17,8;4,21
30/04/2017;01:00;153;53;0;17,5;4,64
29/04/2017;24:00;157;52;0;17,6;4,88
29/04/2017;23:00;156;50;0;18;7,53
29/04/2017;22:00;146;49;0;18,1;4,11
29/04/2017;21:00;150;48;0;18,3;5,47
29/04/2017;20:00;132;48;0;18,2;4,81
29/04/2017;19:00;146;45;0;19,5;6,55
29/04/2017;18:00;142;40;0;21;6,05
29/04/2017;17:00;133;37;0;22,1;5,04
29/04/2017;16:00;158;37;0;21,7;5,15
29/04/2017;15:00;145;35;0;22,2;4,42
29/04/2017;14:00;160;35;0;21,5;4,54
29/04/2017;13:00;173;36;0;20;4,88
29/04/2017;12:00;175;38;0;18,9;5,12
29/04/2017;11:00;142;37;0;18,2;4,35
29/04/2017;10:00;134;37;0;17;4,02
29/04/2017;09:00;117;44;0;15,3;3,7
29/04/2017;08:00;125;67;0;10,7;2,6
29/04/2017;07:00;116;79;0;7,2;2,83
29/04/2017;06:00;122;83;0;5,6;2,32
29/04/2017;05:00;127;83;0;5,5;2,55
29/04/2017;04:00;127;82;0;5,7;2,33
29/04/2017;03:00;128;81;0;6,2;2,73
29/04/2017;02:00;119;78;0;6,9;1,98
29/04/2017;01:00;126;75;0;7,8;1,49
28/04/2017;24:00;132;71;0;9,2;1,55
28/04/2017;23:00;160;68;0;10;1,31
28/04/2017;22:00;140;66;0;10,6;1,56
28/04/2017;21:00;120;64;0;11,1;1,6
28/04/2017;20:00;80;62;0;11,4;1,52
28/04/2017;19:00;47;59;0;12;3,01
28/04/2017;18:00;40;55;0;12,8;2,97
28/04/2017;17:00;41;52;0;13;4,3
28/04/2017;16:00;42;45;0;13,7;3,93
28/04/2017;15:00;42;44;0;14;1,9
28/04/2017;14:00;299;55;0;12,7;4,8
28/04/2017;13:00;318;55;0;12,4;3,36
28/04/2017;12:00;311;54;0;12,4;1,49
28/04/2017;11:00;297;61;0;11,2;1,98
28/04/2017;10:00;116;67;0;9;0,87
28/04/2017;09:00;117;70;0;8,1;1,61
28/04/2017;08:00;124;76;0;6,5;1,97
28/04/2017;07:00;120;80;0;4,8;2,38
28/04/2017;06:00;123;81;0;4,2;2,05
28/04/2017;05:00;127;81;0;4,3;2,39
28/04/2017;04:00;127;79;0;4,5;2,37
28/04/2017;03:00;124;77;0;4,9;1,9
28/04/2017;02:00;125;75;0;5,4;2,06
28/04/2017;01:00;127;72;0;6;2,02
27/04/2017;24:00;118;70;0;6,7;1,81
27/04/2017;23:00;115;67;0;7,4;1,26
27/04/2017;22:00;131;63;0;8,2;0,71
27/04/2017;21:00;350;57;0;9,1;0,28
27/04/2017;20:00;3;53;0;9,7;1,04
27/04/2017;19:00;352;49;0;10,2;2,48
27/04/2017;18:00;2;50;0;10,8;2,59
27/04/2017;17:00;348;51;0;10,8;2,98
27/04/2017;16:00;323;60;0;10,6;4,81
27/04/2017;15:00;315;58;0;10,9;5,98
27/04/2017;14:00;303;60;0;10,6;5,43
27/04/2017;13:00;308;66;0;9,5;4,48
27/04/2017;12:00;300;72;0;8,8;5,25
27/04/2017;11:00;332;76;0,1;7,7;1,36
27/04/2017;10:00;314;71;0;7,8;4,62
27/04/2017;09:00;295;78;0;7,4;4,55
27/04/2017;08:00;215;81;0;7,4;0,47
27/04/2017;07:00;84;85;0;5,4;1,21
27/04/2017;06:00;131;85;0,2;3,9;2,58
27/04/2017;05:00;122;84;0;4,2;1,26
27/04/2017;04:00;116;83;0;4,3;1,05
27/04/2017;03:00;136;81;0;4,7;1,71
27/04/2017;02:00;131;78;0;5,3;1,53
27/04/2017;01:00;126;74;0;5,9;1,77
26/04/2017;24:00;65;70;0;6,7;0,33
26/04/2017;23:00;284;65;0;7,1;0,77
26/04/2017;22:00;272;61;0;7,9;0,89
26/04/2017;21:00;326;55;0;8,8;2,08
26/04/2017;20:00;344;51;0;9,2;3,33
26/04/2017;19:00;336;53;0;9,6;3,72
26/04/2017;18:00;309;64;0;9,5;4,49
26/04/2017;17:00;318;67;0;9,4;3,66
26/04/2017;16:00;284;71;0;9,2;1,7
26/04/2017;15:00;326;78;0;8,3;0,56
26/04/2017;14:00;4;83;0,1;7,4;1,23
26/04/2017;13:00;297;84;0,3;7,1;2,98
26/04/2017;12:00;292;85;0,4;7;2,1
26/04/2017;11:00;307;86;0,7;6,9;3,32
26/04/2017;10:00;280;84;1,2;7,3;1,42
26/04/2017;09:00;311;81;0,4;8;1,29
26/04/2017;08:00;331;82;0,1;8,1;1,24
26/04/2017;07:00;305;84;0,1;8,2;1,31
26/04/2017;06:00;289;86;0,1;8,1;1,6
26/04/2017;05:00;287;89;0;7,7;1,84
26/04/2017;04:00;298;90;0,2;7,8;2,92
26/04/2017;03:00;304;90;0,4;8,1;3,65
26/04/2017;02:00;306;91;0,9;8,8;5,52
26/04/2017;01:00;307;91;0,7;9,3;3,03
25/04/2017;24:00;315;90;0,4;10,3;3,49
25/04/2017;23:00;291;90;0;10,3;1,13
25/04/2017;22:00;314;90;0,4;10,7;2,98
25/04/2017;21:00;294;88;0,1;11,1;1,4
25/04/2017;20:00;308;85;0,5;11,4;2,24
25/04/2017;19:00;278;81;0,2;12;0,74
25/04/2017;18:00;285;78;0,1;11,7;0,98
25/04/2017;17:00;310;77;0,3;11,7;3,22
25/04/2017;16:00;302;78;0,2;13,2;5,19
25/04/2017;15:00;299;78;0,1;13,9;5,68
25/04/2017;14:00;272;82;0;13,6;0,61
25/04/2017;13:00;275;81;0;13,4;1,15
25/04/2017;12:00;271;79;0,5;13,2;1,38
25/04/2017;11:00;306;81;0,2;13,1;2,83
25/04/2017;10:00;306;81;0,2;14;4,81
25/04/2017;09:00;302;85;0;13,9;2,32
25/04/2017;08:00;203;85;0;13,3;0,16
25/04/2017;07:00;271;85;0,1;12,7;0,68
25/04/2017;06:00;273;84;0,2;12,8;0,21
25/04/2017;05:00;300;81;0,4;12,9;2,17
25/04/2017;04:00;133;80;0;13,3;1,59
25/04/2017;03:00;154;81;0;13,4;0,84
25/04/2017;02:00;122;82;0;13,6;1,54
25/04/2017;01:00;129;83;0;13,7;0,96
24/04/2017;24:00;299;82;0;13,7;1,93
24/04/2017;23:00;22;81;0;14;0,24
24/04/2017;22:00;288;80;0;13,9;1,5
24/04/2017;21:00;308;76;0,1;14,4;2,29
24/04/2017;20:00;322;74;0;14,5;2,67
24/04/2017;19:00;313;71;0;14,8;3,86
24/04/2017;18:00;318;67;0;15,5;4,78
24/04/2017;17:00;310;65;0;15,8;6,88
24/04/2017;16:00;304;58;0;17,5;7,89
24/04/2017;15:00;305;56;0;18,8;7,33
24/04/2017;14:00;305;56;0;19,6;6,57
24/04/2017;13:00;321;54;0;20;5,58
24/04/2017;12:00;311;52;0;19,9;4,35
24/04/2017;11:00;294;46;0;19,8;3,44
24/04/2017;10:00;295;50;0;18,5;1,16
24/04/2017;09:00;118;60;0;15,8;0,54
24/04/2017;08:00;125;67;0;12,7;1,52
24/04/2017;07:00;119;71;0;11;1,69
24/04/2017;06:00;126;72;0;10,2;2,01
24/04/2017;05:00;127;71;0;10,5;2,45
24/04/2017;04:00;125;69;0;11;2,05
24/04/2017;03:00;125;68;0;11,7;2
24/04/2017;02:00;127;66;0;12,4;2,4
24/04/2017;01:00;126;64;0;13,5;1,69
23/04/2017;24:00;116;63;0;14,2;0,34
23/04/2017;23:00;281;63;0;14,6;1,03
23/04/2017;22:00;282;64;0;15,4;1,42
23/04/2017;21:00;288;64;0;16,2;2,01
23/04/2017;20:00;293;61;0;17;2,32
23/04/2017;19:00;302;56;0;18,3;3,16
23/04/2017;18:00;307;55;0;19,3;4,4
23/04/2017;17:00;304;53;0;19,9;4,54
23/04/2017;16:00;308;51;0;20,5;5,44
23/04/2017;15:00;318;45;0;21,3;5,44
23/04/2017;14:00;309;43;0;21,1;5,43
23/04/2017;13:00;310;48;0;19,5;5,85
23/04/2017;12:00;301;44;0;20,5;4,54
23/04/2017;11:00;291;38;0;20,5;3,03
23/04/2017;10:00;331;42;0;18,9;0,64
23/04/2017;09:00;112;53;0;15,4;1,37
23/04/2017;08:00;104;63;0;12,5;1,72
23/04/2017;07:00;121;68;0;10,6;1,97
23/04/2017;06:00;123;68;0;10;2,09
23/04/2017;05:00;126;67;0;10,5;2,07
23/04/2017;04:00;142;65;0;11,1;2,18
23/04/2017;03:00;137;64;0;11,7;2,15
23/04/2017;02:00;125;63;0;12,2;2,56
