Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
28/04/2017;03:00;0,16;"Muy buena / ";0,17;1;25;Muy buena / Oso ona;28;13;Muy buena / Oso ona;2;Muy buena / Oso ona
28/04/2017;02:00;0,16;"Muy buena / ";0,18;1;27;Muy buena / Oso ona;29;16;Muy buena / Oso ona;0;Muy buena / Oso ona
28/04/2017;01:00;0,17;"Muy buena / ";0,2;1;25;Muy buena / Oso ona;27;14;Muy buena / Oso ona;2;Muy buena / Oso ona
27/04/2017;24:00;0,16;"Muy buena / ";0,21;5;16;Muy buena / Oso ona;23;16;Muy buena / Oso ona;4;Muy buena / Oso ona
27/04/2017;23:00;0,16;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;14;8;Muy buena / Oso ona;2;Muy buena / Oso ona
27/04/2017;22:00;0,17;"Muy buena / ";0,22;1;11;Muy buena / Oso ona;14;9;Muy buena / Oso ona;0;Muy buena / Oso ona
27/04/2017;21:00;0,19;"Muy buena / ";0,23;4;17;Muy buena / Oso ona;23;12;Muy buena / Oso ona;1;Muy buena / Oso ona
27/04/2017;20:00;0,21;"Muy buena / ";0,23;8;24;Muy buena / Oso ona;36;17;Muy buena / Oso ona;8;Muy buena / Oso ona
27/04/2017;19:00;0,25;"Muy buena / ";0,25;12;27;Muy buena / Oso ona;46;14;Muy buena / Oso ona;17;Muy buena / Oso ona
27/04/2017;18:00;0,25;"Muy buena / ";0,24;11;26;Muy buena / Oso ona;43;10;Muy buena / Oso ona;12;Muy buena / Oso ona
27/04/2017;17:00;0,23;"Muy buena / ";0,24;14;24;Muy buena / Oso ona;45;12;Muy buena / Oso ona;6;Muy buena / Oso ona
27/04/2017;16:00;0,23;"Muy buena / ";0,24;12;20;Muy buena / Oso ona;37;8;Muy buena / Oso ona;2;Muy buena / Oso ona
27/04/2017;15:00;0,21;"Muy buena / ";0,27;8;18;Muy buena / Oso ona;30;9;Muy buena / Oso ona;7;Muy buena / Oso ona
27/04/2017;14:00;0,23;"Muy buena / ";0,31;9;19;Muy buena / Oso ona;32;17;Muy buena / Oso ona;11;Muy buena / Oso ona
27/04/2017;13:00;0,23;"Muy buena / ";0,32;11;18;Muy buena / Oso ona;35;15;Muy buena / Oso ona;11;Muy buena / Oso ona
27/04/2017;12:00;0,33;"Muy buena / ";0,32;18;27;Muy buena / Oso ona;55;5;Muy buena / Oso ona;1;Muy buena / Oso ona
27/04/2017;11:00;0,24;"Muy buena / ";0,3;10;20;Muy buena / Oso ona;36;2;Muy buena / Oso ona;1;Muy buena / Oso ona
27/04/2017;10:00;0,21;"Muy buena / ";0,29;9;17;Muy buena / Oso ona;30;7;Muy buena / Oso ona;9;Muy buena / Oso ona
27/04/2017;09:00;0,26;"Muy buena / ";0,29;22;37;Muy buena / Oso ona;71;19;Muy buena / Oso ona;10;Muy buena / Oso ona
27/04/2017;08:00;0,49;"Muy buena / ";0,27;54;68;Muy buena / Oso ona;151;17;Muy buena / Oso ona;5;Muy buena / Oso ona
27/04/2017;07:00;0,51;"Muy buena / ";0,24;74;62;Muy buena / Oso ona;175;14;Muy buena / Oso ona;5;Muy buena / Oso ona
27/04/2017;06:00;0,3;"Muy buena / ";0,2;22;44;Muy buena / Oso ona;78;16;Muy buena / Oso ona;8;Muy buena / Oso ona
27/04/2017;05:00;0,22;"Muy buena / ";0,18;18;41;Muy buena / Oso ona;69;12;Muy buena / Oso ona;5;Muy buena / Oso ona
27/04/2017;04:00;0,2;"Muy buena / ";0,17;5;36;Muy buena / Oso ona;43;11;Muy buena / Oso ona;3;Muy buena / Oso ona
27/04/2017;03:00;0,17;"Muy buena / ";0,17;1;15;Muy buena / Oso ona;17;10;Muy buena / Oso ona;1;Muy buena / Oso ona
27/04/2017;02:00;0,16;"Muy buena / ";0,17;3;21;Muy buena / Oso ona;26;9;Muy buena / Oso ona;0;Muy buena / Oso ona
27/04/2017;01:00;0,15;"Muy buena / ";0,19;1;20;Muy buena / Oso ona;22;9;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;24:00;0,15;"Muy buena / ";0,2;1;15;Muy buena / Oso ona;17;7;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;23:00;0,18;"Muy buena / ";0,2;7;28;Muy buena / Oso ona;38;11;Muy buena / Oso ona;2;Muy buena / Oso ona
26/04/2017;22:00;0,16;"Muy buena / ";0,21;3;12;Muy buena / Oso ona;17;8;Muy buena / Oso ona;2;Muy buena / Oso ona
26/04/2017;21:00;0,17;"Muy buena / ";0,22;5;15;Muy buena / Oso ona;22;10;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;20:00;0,19;"Muy buena / ";0,24;7;21;Muy buena / Oso ona;31;10;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;19:00;0,18;"Muy buena / ";0,24;7;20;Muy buena / Oso ona;30;11;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;18:00;0,28;"Muy buena / ";0,25;13;30;Muy buena / Oso ona;50;16;Muy buena / Oso ona;8;Muy buena / Oso ona
26/04/2017;17:00;0,23;"Muy buena / ";0,25;7;26;Muy buena / Oso ona;37;18;Muy buena / Oso ona;7;Muy buena / Oso ona
26/04/2017;16:00;0,22;"Muy buena / ";0,26;10;23;Muy buena / Oso ona;39;20;Muy buena / Oso ona;11;Muy buena / Oso ona
26/04/2017;15:00;0,24;"Muy buena / ";0,28;13;21;Muy buena / Oso ona;40;12;Muy buena / Oso ona;7;Muy buena / Oso ona
26/04/2017;14:00;0,25;"Muy buena / ";0,32;19;25;Muy buena / Oso ona;53;11;Muy buena / Oso ona;8;Muy buena / Oso ona
26/04/2017;13:00;0,3;"Muy buena / ";0,33;22;27;Muy buena / Oso ona;60;15;Muy buena / Oso ona;7;Muy buena / Oso ona
26/04/2017;12:00;0,24;"Muy buena / ";0,31;12;19;Muy buena / Oso ona;37;7;Muy buena / Oso ona;0;Muy buena / Oso ona
26/04/2017;11:00;0,26;"Muy buena / ";0,3;19;34;Muy buena / Oso ona;63;7;Muy buena / Oso ona;0;Muy buena / Oso ona
26/04/2017;10:00;0,29;"Muy buena / ";0,29;22;39;Muy buena / Oso ona;72;8;Muy buena / Oso ona;1;Muy buena / Oso ona
26/04/2017;09:00;0,28;"Muy buena / ";0,27;22;42;Muy buena / Oso ona;77;10;Muy buena / Oso ona;1;Muy buena / Oso ona
26/04/2017;08:00;0,4;"Muy buena / ";0,26;52;63;Muy buena / Oso ona;142;10;Muy buena / Oso ona;4;Muy buena / Oso ona
26/04/2017;07:00;0,52;"Muy buena / ";0,24;64;83;Muy buena / Oso ona;181;6;Muy buena / Oso ona;2;Muy buena / Oso ona
26/04/2017;06:00;0,33;"Muy buena / ";0,19;34;54;Muy buena / Oso ona;106;5;Muy buena / Oso ona;2;Muy buena / Oso ona
26/04/2017;05:00;0,2;"Muy buena / ";0,18;13;24;Muy buena / Oso ona;44;8;Muy buena / Oso ona;0;Muy buena / Oso ona
26/04/2017;04:00;0,16;"Muy buena / ";0,18;2;7;Muy buena / Oso ona;10;4;Muy buena / Oso ona;1;Muy buena / Oso ona
26/04/2017;03:00;0,16;"Muy buena / ";0,2;1;3;Muy buena / Oso ona;5;6;Muy buena / Oso ona;1;Muy buena / Oso ona
26/04/2017;02:00;0,16;"Muy buena / ";0,21;1;5;Muy buena / Oso ona;6;8;Muy buena / Oso ona;0;Muy buena / Oso ona
26/04/2017;01:00;0,16;"Muy buena / ";0,22;1;3;Muy buena / Oso ona;5;8;Muy buena / Oso ona;1;Muy buena / Oso ona
25/04/2017;24:00;0,17;"Muy buena / ";0,27;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona;3;Muy buena / Oso ona
25/04/2017;23:00;0,2;"Muy buena / ";0,3;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;3;Muy buena / Oso ona
25/04/2017;22:00;0,22;"Muy buena / ";0,34;4;11;Muy buena / Oso ona;17;13;Muy buena / Oso ona;0;Muy buena / Oso ona
25/04/2017;21:00;0,23;"Muy buena / ";0,35;5;17;Muy buena / Oso ona;25;12;Muy buena / Oso ona;3;Muy buena / Oso ona
25/04/2017;20:00;0,28;"Muy buena / ";0,36;11;27;Muy buena / Oso ona;43;14;Muy buena / Oso ona;6;Muy buena / Oso ona
25/04/2017;19:00;0,24;"Muy buena / ";0,35;5;15;Muy buena / Oso ona;22;17;Muy buena / Oso ona;11;Muy buena / Oso ona
25/04/2017;18:00;0,26;"Muy buena / ";0,36;8;21;Muy buena / Oso ona;33;20;Muy buena / Oso ona;11;Muy buena / Oso ona
25/04/2017;17:00;0,51;"Muy buena / ";0,37;38;79;Muy buena / Oso ona;137;19;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;16:00;0,51;"Muy buena / ";0,36;67;88;Muy buena / Oso ona;190;16;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;15:00;0,44;"Muy buena / ";0,35;42;75;Muy buena / Oso ona;139;18;Muy buena / Oso ona;4;Muy buena / Oso ona
25/04/2017;14:00;0,36;"Muy buena / ";0,36;21;49;Muy buena / Oso ona;82;24;Muy buena / Oso ona;13;Muy buena / Oso ona
25/04/2017;13:00;0,25;"Muy buena / ";0,36;5;20;Muy buena / Oso ona;27;9;Muy buena / Oso ona;3;Muy buena / Oso ona
25/04/2017;12:00;0,27;"Muy buena / ";0,36;11;20;Muy buena / Oso ona;36;12;Muy buena / Oso ona;2;Muy buena / Oso ona
25/04/2017;11:00;0,3;"Muy buena / ";0,36;12;26;Muy buena / Oso ona;45;21;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;10:00;0,36;"Muy buena / ";0,36;21;47;Muy buena / Oso ona;79;26;Muy buena / Oso ona;11;Muy buena / Oso ona
25/04/2017;09:00;0,44;"Muy buena / ";0,35;41;63;Muy buena / Oso ona;126;25;Muy buena / Oso ona;12;Muy buena / Oso ona
25/04/2017;08:00;0,39;"Muy buena / ";0,33;32;70;Muy buena / Oso ona;119;23;Muy buena / Oso ona;10;Muy buena / Oso ona
25/04/2017;07:00;0,53;"Muy buena / ";0,32;57;72;Muy buena / Oso ona;160;17;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;06:00;0,35;"Muy buena / ";0,27;18;52;Muy buena / Oso ona;79;18;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;05:00;0,28;"Muy buena / ";0,26;2;32;Muy buena / Oso ona;35;18;Muy buena / Oso ona;10;Muy buena / Oso ona
25/04/2017;04:00;0,28;"Muy buena / ";0,25;2;34;Muy buena / Oso ona;37;22;Muy buena / Oso ona;10;Muy buena / Oso ona
25/04/2017;03:00;0,29;"Muy buena / ";0,23;2;37;Muy buena / Oso ona;41;18;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;02:00;0,24;"Muy buena / ";0,23;1;16;Muy buena / Oso ona;18;15;Muy buena / Oso ona;2;Muy buena / Oso ona
25/04/2017;01:00;0,26;"Muy buena / ";0,24;1;25;Muy buena / Oso ona;27;18;Muy buena / Oso ona;6;Muy buena / Oso ona
24/04/2017;24:00;0,29;"Muy buena / ";0,25;1;33;Muy buena / Oso ona;35;12;Muy buena / Oso ona;6;Muy buena / Oso ona
24/04/2017;23:00;0,22;"Muy buena / ";0,26;1;14;Muy buena / Oso ona;16;10;Muy buena / Oso ona;2;Muy buena / Oso ona
24/04/2017;22:00;0,23;"Muy buena / ";0,27;1;16;Muy buena / Oso ona;16;8;Muy buena / Oso ona;2;Muy buena / Oso ona
24/04/2017;21:00;0,21;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;6;10;Muy buena / Oso ona;4;Muy buena / Oso ona
24/04/2017;20:00;0,2;"Muy buena / ";0,29;1;5;Muy buena / Oso ona;7;18;Muy buena / Oso ona;7;Muy buena / Oso ona
24/04/2017;19:00;0,29;"Muy buena / ";0,3;7;19;Muy buena / Oso ona;30;22;Muy buena / Oso ona;11;Muy buena / Oso ona
24/04/2017;18:00;0,29;"Muy buena / ";0,3;6;17;Muy buena / Oso ona;25;21;Muy buena / Oso ona;12;Muy buena / Oso ona
24/04/2017;17:00;0,35;"Muy buena / ";0,31;10;20;Muy buena / Oso ona;36;12;Muy buena / Oso ona;8;Muy buena / Oso ona
24/04/2017;16:00;0,29;"Muy buena / ";0,32;7;17;Muy buena / Oso ona;27;20;Muy buena / Oso ona;11;Muy buena / Oso ona
24/04/2017;15:00;0,3;"Muy buena / ";0,36;9;18;Muy buena / Oso ona;31;28;Muy buena / Oso ona;14;Muy buena / Oso ona
24/04/2017;14:00;0,32;"Muy buena / ";0,38;8;20;Muy buena / Oso ona;32;20;Muy buena / Oso ona;12;Muy buena / Oso ona
24/04/2017;13:00;0,27;"Muy buena / ";0,38;6;13;Muy buena / Oso ona;22;16;Muy buena / Oso ona;9;Muy buena / Oso ona
24/04/2017;12:00;0,27;"Muy buena / ";0,37;5;20;Muy buena / Oso ona;29;12;Muy buena / Oso ona;0;Muy buena / Oso ona
24/04/2017;11:00;0,34;"Muy buena / ";0,36;20;35;Muy buena / Oso ona;65;17;Muy buena / Oso ona;3;Muy buena / Oso ona
24/04/2017;10:00;0,34;"Muy buena / ";0,34;21;42;Muy buena / Oso ona;74;28;Muy buena / Oso ona;11;Muy buena / Oso ona
24/04/2017;09:00;0,43;"Muy buena / ";0,33;42;60;Muy buena / Oso ona;124;29;Muy buena / Oso ona;13;Muy buena / Oso ona
24/04/2017;08:00;0,59;"Muy buena / ";0,3;78;81;Muy buena / Oso ona;200;23;Muy buena / Oso ona;12;Muy buena / Oso ona
24/04/2017;07:00;0,52;"Muy buena / ";0,26;64;78;Muy buena / Oso ona;176;21;Muy buena / Oso ona;7;Muy buena / Oso ona
24/04/2017;06:00;0,31;"Muy buena / ";0,24;26;56;Muy buena / Oso ona;95;16;Muy buena / Oso ona;10;Muy buena / Oso ona
24/04/2017;05:00;0,2;"Muy buena / ";0,27;3;36;Muy buena / Oso ona;41;15;Muy buena / Oso ona;12;Muy buena / Oso ona
24/04/2017;04:00;0,19;"Muy buena / ";0,32;2;35;Muy buena / Oso ona;37;15;Muy buena / Oso ona;10;Muy buena / Oso ona
24/04/2017;03:00;0,19;"Muy buena / ";0,35;1;34;Muy buena / Oso ona;36;17;Muy buena / Oso ona;12;Muy buena / Oso ona
24/04/2017;02:00;0,2;"Muy buena / ";0,37;1;31;Muy buena / Oso ona;33;21;Muy buena / Oso ona;9;Muy buena / Oso ona
24/04/2017;01:00;0,23;"Muy buena / ";0,4;2;39;Muy buena / Oso ona;41;19;Muy buena / Oso ona;10;Muy buena / Oso ona
23/04/2017;24:00;0,31;"Muy buena / ";0,41;2;42;Muy buena / Oso ona;45;18;Muy buena / Oso ona;11;Muy buena / Oso ona
23/04/2017;23:00;0,38;"Muy buena / ";0,4;3;50;Muy buena / Oso ona;55;21;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;22:00;0,49;"Muy buena / ";0,4;9;67;Muy buena / Oso ona;81;23;Muy buena / Oso ona;9;Muy buena / Oso ona
23/04/2017;21:00;0,58;"Muy buena / ";0,37;13;67;Muy buena / Oso ona;88;23;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;20:00;0,38;"Muy buena / ";0,35;7;36;Muy buena / Oso ona;47;28;Muy buena / Oso ona;18;Muy buena / Oso ona
23/04/2017;19:00;0,37;"Muy buena / ";0,35;6;24;Muy buena / Oso ona;33;24;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;18:00;0,36;"Muy buena / ";0,35;8;28;Muy buena / Oso ona;40;20;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;17:00;0,33;"Muy buena / ";0,35;6;21;Muy buena / Oso ona;30;18;Muy buena / Oso ona;10;Muy buena / Oso ona
23/04/2017;16:00;0,32;"Muy buena / ";0,37;5;16;Muy buena / Oso ona;24;20;Muy buena / Oso ona;12;Muy buena / Oso ona
23/04/2017;15:00;0,34;"Muy buena / ";0,37;7;17;Muy buena / Oso ona;27;24;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;14:00;0,31;"Muy buena / ";0,36;4;15;Muy buena / Oso ona;21;33;Muy buena / Oso ona;18;Muy buena / Oso ona
23/04/2017;13:00;0,4;"Muy buena / ";0,35;11;28;Muy buena / Oso ona;44;22;Muy buena / Oso ona;11;Muy buena / Oso ona
23/04/2017;12:00;0,36;"Muy buena / ";0,33;10;23;Muy buena / Oso ona;39;13;Muy buena / Oso ona;2;Muy buena / Oso ona
23/04/2017;11:00;0,38;"Muy buena / ";0,32;9;25;Muy buena / Oso ona;39;15;Muy buena / Oso ona;4;Muy buena / Oso ona
23/04/2017;10:00;0,36;"Muy buena / ";0,31;9;30;Muy buena / Oso ona;44;18;Muy buena / Oso ona;15;Muy buena / Oso ona
23/04/2017;09:00;0,47;"Muy buena / ";0,3;23;48;Muy buena / Oso ona;83;17;Muy buena / Oso ona;10;Muy buena / Oso ona
23/04/2017;08:00;0,35;"Muy buena / ";0,28;6;40;Muy buena / Oso ona;49;14;Muy buena / Oso ona;7;Muy buena / Oso ona
23/04/2017;07:00;0,27;"Muy buena / ";0,27;5;33;Muy buena / Oso ona;40;18;Muy buena / Oso ona;9;Muy buena / Oso ona
23/04/2017;06:00;0,22;"Muy buena / ";0,28;2;31;Muy buena / Oso ona;34;21;Muy buena / Oso ona;11;Muy buena / Oso ona
23/04/2017;05:00;0,25;"Muy buena / ";0,31;3;37;Muy buena / Oso ona;41;21;Muy buena / Oso ona;10;Muy buena / Oso ona
23/04/2017;04:00;0,26;"Muy buena / ";0,32;3;43;Muy buena / Oso ona;47;19;Muy buena / Oso ona;12;Muy buena / Oso ona
23/04/2017;03:00;0,28;"Muy buena / ";0,34;3;43;Muy buena / Oso ona;47;20;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;02:00;0,29;"Muy buena / ";0,35;4;46;Muy buena / Oso ona;52;21;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;01:00;0,31;"Muy buena / ";0,35;4;45;Muy buena / Oso ona;51;23;Muy buena / Oso ona;15;Muy buena / Oso ona
22/04/2017;24:00;0,29;"Muy buena / ";0,35;3;40;Muy buena / Oso ona;45;24;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;23:00;0,39;"Muy buena / ";0,33;5;55;Muy buena / Oso ona;62;15;Muy buena / Oso ona;7;Muy buena / Oso ona
22/04/2017;22:00;0,41;"Muy buena / ";0,31;8;55;Muy buena / Oso ona;66;15;Muy buena / Oso ona;6;Muy buena / Oso ona
22/04/2017;21:00;0,32;"Muy buena / ";0,29;1;29;Muy buena / Oso ona;31;26;Muy buena / Oso ona;10;Muy buena / Oso ona
22/04/2017;20:00;0,4;"Muy buena / ";0,27;8;41;Muy buena / Oso ona;52;35;Muy buena / Oso ona;14;Muy buena / Oso ona
22/04/2017;19:00;0,34;"Muy buena / ";0,25;7;31;Muy buena / Oso ona;41;24;Muy buena / Oso ona;15;Muy buena / Oso ona
22/04/2017;18:00;0,32;"Muy buena / ";0,22;9;29;Muy buena / Oso ona;42;20;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;17:00;0,26;"Muy buena / ";0,21;5;19;Muy buena / Oso ona;27;19;Muy buena / Oso ona;10;Muy buena / Oso ona
22/04/2017;16:00;0,23;"Muy buena / ";0,21;6;15;Muy buena / Oso ona;24;19;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;15:00;0,21;"Muy buena / ";0,21;3;13;Muy buena / Oso ona;18;19;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;14:00;0,21;"Muy buena / ";0,21;4;13;Muy buena / Oso ona;20;15;Muy buena / Oso ona;10;Muy buena / Oso ona
22/04/2017;13:00;0,2;"Muy buena / ";0,21;5;14;Muy buena / Oso ona;22;10;Muy buena / Oso ona;6;Muy buena / Oso ona
22/04/2017;12:00;0,19;"Muy buena / ";0,21;5;14;Muy buena / Oso ona;21;8;Muy buena / Oso ona;0;Muy buena / Oso ona
22/04/2017;11:00;0,16;"Muy buena / ";0,22;3;13;Muy buena / Oso ona;17;2;Muy buena / Oso ona;0;Muy buena / Oso ona
22/04/2017;10:00;0,25;"Muy buena / ";0,23;12;38;Muy buena / Oso ona;56;8;Muy buena / Oso ona;2;Muy buena / Oso ona
22/04/2017;09:00;0,24;"Muy buena / ";0,24;6;37;Muy buena / Oso ona;47;9;Muy buena / Oso ona;2;Muy buena / Oso ona
22/04/2017;08:00;0,2;"Muy buena / ";0,26;3;41;Muy buena / Oso ona;45;8;Muy buena / Oso ona;2;Muy buena / Oso ona
22/04/2017;07:00;0,2;"Muy buena / ";0,27;4;37;Muy buena / Oso ona;43;12;Muy buena / Oso ona;8;Muy buena / Oso ona
22/04/2017;06:00;0,27;"Muy buena / ";0,29;14;76;Muy buena / Oso ona;97;15;Muy buena / Oso ona;7;Muy buena / Oso ona
22/04/2017;05:00;0,2;"Muy buena / ";0,31;3;39;Muy buena / Oso ona;42;11;Muy buena / Oso ona;4;Muy buena / Oso ona
22/04/2017;04:00;0,2;"Muy buena / ";0,33;3;44;Muy buena / Oso ona;49;14;Muy buena / Oso ona;5;Muy buena / Oso ona
22/04/2017;03:00;0,29;"Muy buena / ";0,35;6;61;Muy buena / Oso ona;69;19;Muy buena / Oso ona;9;Muy buena / Oso ona
22/04/2017;02:00;0,33;"Muy buena / ";0,36;15;68;Muy buena / Oso ona;90;25;Muy buena / Oso ona;13;Muy buena / Oso ona
22/04/2017;01:00;0,37;"Muy buena / ";0,35;20;73;Muy buena / Oso ona;103;27;Muy buena / Oso ona;15;Muy buena / Oso ona
21/04/2017;24:00;0,41;"Muy buena / ";0,33;18;76;Muy buena / Oso ona;103;22;Muy buena / Oso ona;9;Muy buena / Oso ona
21/04/2017;23:00;0,36;"Muy buena / ";0,32;7;64;Muy buena / Oso ona;75;21;Muy buena / Oso ona;7;Muy buena / Oso ona
21/04/2017;22:00;0,4;"Muy buena / ";0,29;5;71;Muy buena / Oso ona;79;19;Muy buena / Oso ona;10;Muy buena / Oso ona
21/04/2017;21:00;0,35;"Muy buena / ";0,27;1;56;Muy buena / Oso ona;58;24;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;20:00;0,38;"Muy buena / ";0,25;4;48;Muy buena / Oso ona;53;29;Muy buena / Oso ona;8;Muy buena / Oso ona
21/04/2017;19:00;0,35;"Muy buena / ";0,22;11;35;Muy buena / Oso ona;52;21;Muy buena / Oso ona;10;Muy buena / Oso ona
21/04/2017;18:00;0,26;"Muy buena / ";0,21;5;15;Muy buena / Oso ona;23;20;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;17:00;0,2;"Muy buena / ";0,2;4;12;Muy buena / Oso ona;18;16;Muy buena / Oso ona;8;Muy buena / Oso ona
21/04/2017;16:00;0,22;"Muy buena / ";0,23;3;8;Muy buena / Oso ona;13;15;Muy buena / Oso ona;9;Muy buena / Oso ona
21/04/2017;15:00;0,19;"Muy buena / ";0,27;2;8;Muy buena / Oso ona;11;15;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;14:00;0,18;"Muy buena / ";0,29;2;7;Muy buena / Oso ona;10;15;Muy buena / Oso ona;10;Muy buena / Oso ona
21/04/2017;13:00;0,18;"Muy buena / ";0,3;2;10;Muy buena / Oso ona;13;18;Muy buena / Oso ona;8;Muy buena / Oso ona
21/04/2017;12:00;0,21;"Muy buena / ";0,3;5;17;Muy buena / Oso ona;26;14;Muy buena / Oso ona;2;Muy buena / Oso ona
21/04/2017;11:00;0,21;"Muy buena / ";0,3;9;21;Muy buena / Oso ona;34;11;Muy buena / Oso ona;1;Muy buena / Oso ona
21/04/2017;10:00;0,24;"Muy buena / ";0,3;9;35;Muy buena / Oso ona;49;22;Muy buena / Oso ona;7;Muy buena / Oso ona
21/04/2017;09:00;0,44;"Muy buena / ";0,29;44;87;Muy buena / Oso ona;154;24;Muy buena / Oso ona;7;Muy buena / Oso ona
21/04/2017;08:00;0,5;"Muy buena / ";0,26;87;84;Muy buena / Oso ona;217;23;Muy buena / Oso ona;7;Muy buena / Oso ona
21/04/2017;07:00;0,37;"Muy buena / ";0,24;36;71;Muy buena / Oso ona;126;20;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;06:00;0,28;"Muy buena / ";0,24;24;55;Muy buena / Oso ona;92;14;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;05:00;0,19;"Muy buena / ";0,24;4;43;Muy buena / Oso ona;50;13;Muy buena / Oso ona;5;Muy buena / Oso ona
21/04/2017;04:00;0,21;"Muy buena / ";0,25;3;42;Muy buena / Oso ona;46;12;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;03:00;0,2;"Muy buena / ";0,25;1;29;Muy buena / Oso ona;31;12;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;02:00;0,17;"Muy buena / ";0,26;2;25;Muy buena / Oso ona;28;12;Muy buena / Oso ona;9;Muy buena / Oso ona
21/04/2017;01:00;0,18;"Muy buena / ";0,28;3;29;Muy buena / Oso ona;34;14;Muy buena / Oso ona;8;Muy buena / Oso ona
20/04/2017;24:00;0,22;"Muy buena / ";0,3;2;35;Muy buena / Oso ona;38;21;Muy buena / Oso ona;9;Muy buena / Oso ona
20/04/2017;23:00;0,39;"Muy buena / ";0,29;13;69;Muy buena / Oso ona;89;21;Muy buena / Oso ona;9;Muy buena / Oso ona
20/04/2017;22:00;0,33;"Muy buena / ";0,27;18;63;Muy buena / Oso ona;90;17;Muy buena / Oso ona;9;Muy buena / Oso ona
20/04/2017;21:00;0,3;"Muy buena / ";0,27;7;42;Muy buena / Oso ona;53;17;Muy buena / Oso ona;7;Muy buena / Oso ona
20/04/2017;20:00;0,21;"Muy buena / ";0,28;5;26;Muy buena / Oso ona;33;23;Muy buena / Oso ona;13;Muy buena / Oso ona
20/04/2017;19:00;0,24;"Muy buena / ";0,28;11;28;Muy buena / Oso ona;45;19;Muy buena / Oso ona;9;Muy buena / Oso ona
20/04/2017;18:00;0,3;"Muy buena / ";0,26;13;30;Muy buena / Oso ona;50;19;Muy buena / Oso ona;8;Muy buena / Oso ona
20/04/2017;17:00;0,33;"Muy buena / ";0,25;20;36;Muy buena / Oso ona;66;16;Muy buena / Oso ona;8;Muy buena / Oso ona
20/04/2017;16:00;0,29;"Muy buena / ";0,26;18;36;Muy buena / Oso ona;64;14;Muy buena / Oso ona;6;Muy buena / Oso ona
20/04/2017;15:00;0,25;"Muy buena / ";0,29;14;28;Muy buena / Oso ona;50;17;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;14:00;0,26;"Muy buena / ";0,29;18;30;Muy buena / Oso ona;57;16;Muy buena / Oso ona;4;Muy buena / Oso ona
20/04/2017;13:00;0,28;"Muy buena / ";0,29;15;29;Muy buena / Oso ona;52;9;Muy buena / Oso ona;2;Muy buena / Oso ona
20/04/2017;12:00;;"Sin datos / ";;7;16;Muy buena / Oso ona;26;7;Muy buena / Oso ona;2;Muy buena / Oso ona
20/04/2017;11:00;0,14;"Muy buena / ";;2;9;Muy buena / Oso ona;12;12;Muy buena / Oso ona;2;Muy buena / Oso ona
20/04/2017;10:00;0,18;"Muy buena / ";;11;15;Muy buena / Oso ona;31;19;Muy buena / Oso ona;7;Muy buena / Oso ona
20/04/2017;09:00;0,3;"Muy buena / ";;34;54;Muy buena / Oso ona;106;19;Muy buena / Oso ona;5;Muy buena / Oso ona
