NOMBRE,HORARIO,SERVICIO_RUTA,COMEDOR,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,ORIENTACION,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
Escuela Infantil Baloo Arganzuela,,false,false,"BUS: 62, 88, 148",ENSEÑANZA: Educación infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e56a5ab5c7e6110VgnVCM1000000b205a0aRCRD,TENIENTE CORONEL NOREÑA,CALLE,NUM,28,,28045,LEGAZPI,ARGANZUELA,441134,4471434,4.038.954.513.446.320,-3.694.873.439.673.950,,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bambi,,false,false,"BUS: 22 , 76 , 79",ENSEÑANZA: Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4f3f3216571c010VgnVCM1000000b205a0aRCRD,SULFATO,CALLE,NUM,9,,28021,SAN ANDRES,VILLAVERDE,439445,4466737,4.034.711.079.711.750,-37.143.254.356.313.900,91 505 32 22,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bambi y Tambor,,false,false,"METRO: Estrella &#13;BUS: 8 , 113",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51de7d448b51c010VgnVCM2000000c205a0aRCRD,LITUANIA,CALLE,NUM,2,,28030,MEDIA LEGUA,MORATALAZ,443905,4473594,40.409.195.233.667.100,-36.624.174.748.253.300,91 437 37 24,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bambinos,,false,false,"METRO: Laguna &#13;BUS: 31 , 55 , 119 , 138 &#13;RENFE: Laguna",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea848899fc81c010VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,NUM,142,,28047,LUCERO,LATINA,436507,4472666,4.040.030.306.875.570,-37.495.089.746.709.600,91 463 79 75,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bambis,,true,true,"METRO: Villa de Vallecas &#13;BUS: 54 , 103 , 143 &#13;RENFE: Vallecas",ENSEÑANZA: Educación Infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04ee7d448b51c010VgnVCM2000000c205a0aRCRD,PICO DE MONTANCHEZ,CALLE,NUM,12,,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447445,4470095,4.037.790.542.679.260,-36.204.089.900.633.100,91 332 06 91,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bamby. Calle Mingorria,,false,false,"BUS: 39 , 65",ENSEÑANZA:Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f1e3f3216571c010VgnVCM1000000b205a0aRCRD,MINGORRIA,CALLE,NUM,16,,28024,CAMPAMENTO,LATINA,433866,4471898,40.393.178.748.388.000,-37.805.483.995.909.500,91 711 89 18,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Benjamines,,false,false,"Bus : 11, 21, 53    Metro:  Barrio de la Concepción",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=572553a87d5c2210VgnVCM1000000b205a0aRCRD,PLATON,PLAZA,NUM,1,,28027,SAN PASCUAL,CIUDAD LINEAL,444801,4477266,4.044.233.465.735.810,-3.652.177.539.229.510,91 403 42 23,91 403 42 23,benjamines1@telefonica.net,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bërbel Inhelder,,true,true,RENFE: Cantoblanco - Universidad  BUS: 714,ENSEÑANZA: Educación infantil (Primer y Segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f200ef1e6fe7f110VgnVCM1000000b205a0aRCRD,COLMENAR VIEJO,CARRETERA,S/N,15,,28049,EL GOLOSO,FUENCARRAL-EL PARDO,0,0,,,914 972 303 -  914 972 300,914 972 301,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Betaria,,false,false,"Bus : 42, 66, 147   Metro:  Ventilla",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=406fb3b8db5c2210VgnVCM2000000c205a0aRCRD,PADRE RUBIO,CALLE,NUM,14,,28029,ALMENARA,TETUAN,441445,4480407,40.470.400.131.156.000,-36.920.375.063.785.800,913 149 804,,info@hotmail.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Blancanitos 2,,false,false,"BUS: 18 , 55 , 60",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45656da0aa81c010VgnVCM1000000b205a0aRCRD,NAVES,CALLE,NUM,13,TAMBIEN C/ LAS NAVES 2,28005,ACACIAS,ARGANZUELA,0,0,,,914 740 926,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bolboreta,,false,false,"Bus : 17, 35   Metro : Carabanchel, Vista Alegre",Enseñanza : Primer Ciclo de Educación infantil Subvencionada,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb14eb2e2b67d110VgnVCM1000000b205a0aRCRD,HALCON,CALLE,NUM,30,,28025,VISTA ALEGRE,CARABANCHEL,437058,4471279,4.038.785.028.206.180,-3.742.879.083.810.630,91 461 72 02,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Borja,,true,true,"BUS: 24 , 102",ENSEÑANZA: Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5704f3216571c010VgnVCM1000000b205a0aRCRD,SUR,RONDA,NUM,239,,28053,ENTREVIAS,PUENTE DE VALLECAS,443997,4469865,4.037.560.841.079.330,-36.610.046.982.580.500,917 855 865,917 855 865,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Brains Madrid,,false,false,"Bus : 1, 12, 43, 48, 56, 74, C   Metro : Diego de León, Manuel Becerra",Enseñanza : Educación infantil (Primer y segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42d9e9fde2932310VgnVCM2000000c205a0aRCRD,TOREROS,AVENIDA,NUM,9,,28028,GUINDALERA,SALAMANCA,443263,4476134,4.043.203.330.251.080,-3.670.210.475.227.030,917 266 400,913 559 231 ,infotoreros@brainsnsm.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Británica  Dallington Infants,,false,false,"BUS: 114 , 115",Enseñanzas: Educación infantil primer ciclo  (extranjero),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d8278d4432e9e510VgnVCM1000001d4a900aRCRD,SOBRADIEL,RONDA,NUM,20,,28043,PIOVERA,HORTALEZA,445689,4478343,4.045.209.551.419.660,-36.417.877.842.979.500,915 654 989 - 606 872 891,,info@dallingtonschool.com,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados, 
Escuela Infantil Buen Bebé,,false,false,"METRO: Ibiza BUS: 20 , 26 ,63 , 152 , 202 , C",ENSEÑANZA: Educación Infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=413f14c4d661c010VgnVCM1000000b205a0aRCRD,PIO BAROJA,CALLE,NUM,2,,28009,NIÑO JESUS,RETIRO,442865,4474270,404.152.231.418.074,-3.674.734.758.227.550,91 574 04 44,,buenbebe@buenbebe.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Buen Consejo,,true,true,"BUS: 161 , 162 , I",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5b5e13db5b71c010VgnVCM1000000b205a0aRCRD,HIENDELAENCINA,CALLE,NUM,10,COLONIA CAMARINES,28023,ARAVACA,MONCLOA-ARAVACA,435095,4479154,4.045.864.003.177.540,-37.668.103.979.030.300,686 146 258,,eibuenconsejo@eibuenconsejo.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Bularas INIA,,false,false,"Bus: 162, I",ENSEÑANZA: Educación infantil (de 0 a 3 años),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d87b2961c05a6110VgnVCM1000000b205a0aRCRD,"PADRE HUIDOBRO (CARRETERA CORUÑA KM 7,5)",AVENIDA,NUM,0,,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437063,4478379,,,913 473  586,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil B.B. VIP,,false,false,"Bus : 6, 60, 131",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a183766aa2b1310VgnVCM1000000b205a0aRCRD,GUETARIA 73- 85 (Locales 3 y 4),CALLE,NUM,,,28041,ORCASITAS,USERA,439374,4468884,40.366.446.972.075.500,-37.153.657.815.500.100,913 410 714,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Cadi Centro de Atención y Desarrollo Infantil,,false,false,"Bus : 134, 178",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82505ee38db66110VgnVCM1000000b205a0aRCRD,SANTUARIO DE VALVERDE,AVENIDA,NUM,11,,28049,EL GOLOSO,FUENCARRAL-EL PARDO,440176,4484346,4.050.579.344.149.900,-3.707.378.577.201.480,917 509 062 ,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Calasanz,,false,false,"BUS: 18, 22, 59, 76, 78, 79, 81, 116, 121 METRO: Hospital 12 de Octubre",ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf18a96baa287110VgnVCM1000000b205a0aRCRD,MADRE ROSA BLANCO,CALLE,NUM,5,,28041,ORCASUR,USERA,440551,4469459,4.037.171.180.452.950,-37.015.574.482.227.900,913 188 989 - 913 699 317,917 237 079,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Can - Ta - Chimutri (Sol y Luna),,true,true,"Bus : 64 , 82 , 132 , 137",Enseñanzas :   Primer Ciclo de Educación Infantil  Segundo Ciclo de Educación Infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a14f3216571c010VgnVCM1000000b205a0aRCRD,RUPERTO ANDRES,CALLE,NUM,6,,28035,VALDEZARZA,MONCLOA-ARAVACA,438766,4480111,4.046.754.013.448.180,-3.723.609.179.087.370,913 738 282 / 913 736 207,913 734 462,admpresencia@telefonica.net,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Cangurito,,false,false,"BUS: 21 , 70 , 114",ENSEÑANZA: Educación Infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2be64b6faa61c010VgnVCM1000000b205a0aRCRD,GENERAL ARANAZ,CALLE,NUM,65,,28027,CONCEPCION,CIUDAD LINEAL,445725,4477567,4.044.510.718.032.160,-3.641.308.591.927.000,91 742 24 69 / 677 93 44 52 ,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Caperucita,,false,false,"BUS: 64 , 82 , 126 , 132 , 137",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f7756da0aa81c010VgnVCM1000000b205a0aRCRD,ISLA DE NELSON,CALLE,NUM,12,,28035,VALDEZARZA,MONCLOA-ARAVACA,0,0,,,91 316 97 06,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Caracol 2000,,false,false,"METRO: Torre Arias &#13;BUS: 105 , 153",ENSEÑANZA: Educación Infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c0d4def5ab41c010VgnVCM2000000c205a0aRCRD,JULIAN CAMARILLO,CALLE,NUM,52,,28037,SIMANCAS,SAN BLAS-CANILLEJAS,447714,4476793,4.043.826.226.446.440,-3.617.791.761.192.480,91 327 20 76,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Caracola,,false,false,"Bus : 172, 176",Enseñanza : Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57c12c3e4df7a210VgnVCM1000000b205a0aRCRD,TIERRA DE MELIDE,PASEO,NUM,28,,28050,VALVERDE,FUENCARRAL-EL PARDO,443927,4484455,40.507.037.862.571.200,-3.663.119.507.661.410,914 273 536 ,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Carana Valdemarín,,false,false,"Bus : 161, 162",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84e7d4bf8117d110VgnVCM1000000b205a0aRCRD,CARLOS SAN JOSE,CALLE,NUM,7,,28023,VALDEMARIN,MONCLOA-ARAVACA,433825,4479955,4.046.575.530.116.350,-3.781.871.585.924.660,913 573 789,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Carricoche,,true,true,"BUS: 78 , 116",ENSEÑANZA: Educación infantil (Primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24fda4ea6871c010VgnVCM1000000b205a0aRCRD,MOREJA,CALLE,NUM,1,,28041,ORCASUR,USERA,440838,4469059,40.368.128.840.184.900,-3.698.139.870.391.320,913 170 465,913 698 583,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Carrusel,,false,false,"METRO: Alfonso XIII &#13;BUS: 9 , 40 , 43 , 72",ENSEÑANZA (No reglada): Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bc24f3216571c010VgnVCM1000000b205a0aRCRD,LUIS DE SALAZAR,CALLE,NUM,3,,28002,PROSPERIDAD,CHAMARTIN,443554,4477875,4.044.773.694.661.010,-3.666.934.862.729.450,91 413 13 50,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Cascabel,,false,false,"BUS: 29 , 129 , 150",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55cc7589f451c010VgnVCM1000000b205a0aRCRD,CONDADO DE TREVIÑO,CALLE,NUM,35,,28033,COSTILLARES,CIUDAD LINEAL,443416,4481535,40.480.698.522.143.700,-3.668.889.109.311.780,91 383 03 09,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Casita  Maravillas,,false,false,"Bus : 8, 45, 47, 59, 62, 76, 85, 86 y 247   Metro : Legazpi",Enseñanza : Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=63776cafc88a5110VgnVCM1000000b205a0aRCRD,HIERRO,CALLE,NUM,6,,28045,LEGAZPI,ARGANZUELA,441443,4471570,40.390.792.114.910.100,-3.691.245.484.883.510,91 649 43 53,91 649 41 91,direccion@casitamaravillas.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Casita Maravillas Nebulosas,Jornada continuada   Horario ampliado,true,true,"Bus : 8, 102, 148, 152, 156   Metro : Méndez Álvaro",Enseñanza : Primer Ciclo de Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3bd26fd3249de410VgnVCM1000000b205a0aRCRD,NEBULOSAS,CALLE,NUM,10,,28045,DELICIAS,ARGANZUELA,441950,4472008,4.039.478.248.963.880,-36.853.004.598.120.900,911 726 059 / 619 248 082,,informacion_nebulosas@casitamaravillas.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Catalina Laboure,,false,false,"METRO: Vinateros &#13;BUS: 8 , 71 , 100",ENSEÑANZA: Educacion infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f34f3216571c010VgnVCM1000000b205a0aRCRD,MARROQUINA,CALLE,NUM,45,,28030,MARROQUINA,MORATALAZ,445097,4473502,40.408.446.072.797.000,-3.648.361.782.249.450,91 439 01 23,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Centro de Primer Ciclo de E.I. de la Univ. Complutense,,false,false,"Bus: G, I, U, 82, 83, 132, 133, 162  Metro: Ciudad Universitaria",ENSEÑANZA: Educación infantil (de 0 a 3 años),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb306fb7079a6110VgnVCM1000000b205a0aRCRD,PUERTA DE HIERRO,AVENIDA,NUM,0,,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437749,4477887,4.044.742.985.473.590,-37.353.862.214.813.300,913 944 031,913 944 029,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Cervantes Baby,,false,false,"METRO: Oporto , Abrantes BUS: 108 , 118 , 247",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08dc7589f451c010VgnVCM1000000b205a0aRCRD,AVEFRIA,CALLE,NUM,20,,28025,PUERTA BONITA,CARABANCHEL,438141,4470865,40.384.202.041.554.600,-37.300.798.906.793.200,91 461 50 68,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chavalitos,,true,true,"METRO: Lucero BUS: 31 , 55 , 138",ENSEÑANZA: Educación infantil (Primer y Segundo ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34bda4ea6871c010VgnVCM1000000b205a0aRCRD,PRADALES,CALLE,NUM,8,,28047,LUCERO,LATINA,436620,4472975,4.040.309.528.968.890,-3.748.208.289.437.690,914 647 850,914 630 659,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas, 
Escuela Infantil Chiqui,,false,false,"METRO: Quevedo &#13;BUS: 16 , 61",ENSEÑANZA: Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1254f3216571c010VgnVCM1000000b205a0aRCRD,FERNANDO EL CATOLICO,CALLE,NUM,13,,28015,ARAPILES,CHAMBERI,440092,4476353,4.043.379.239.446.990,-3.707.613.833.815.620,91 593 30 96,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquikid,,false,false,"METRO: Tetuán BUS: 126 , 128 , 64 , 3 , 66",ENSEÑANZA: Educación infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b15def5ab41c010VgnVCM2000000c205a0aRCRD,MOLINOS,CALLE,NUM,13,,28039,BERRUGUETE,TETUAN,440505,4479048,4.045.809.079.794.460,-3.702.997.714.197.860,91 571 02 24,91 571 02 24,info@chiquikid.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitin Alcántara,,false,false,"METRO: Lista, Diego de León  BUS: 1, 12, 26, 43, 48, 56, 61, 74, C1",ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6dfc9f7994d77110VgnVCM1000000b205a0aRCRD,ALCANTARA,CALLE,NUM,52,,28006,LISTA,SALAMANCA,442980,4475973,4.043.056.354.336.710,-36.735.322.784.053.800,91 402 81 51,91 402 81 51,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitín Carabanchel,,false,false,"BUS: 17 , 35 , 47",ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d53e2ea83a30110VgnVCM2000000c205a0aRCRD,PINAR DE SAN JOSE,CALLE,NUM,23,,28054,BUENAVISTA,CARABANCHEL,434981,4468406,4.036.180.933.417.230,-37.670.547.175.063.600,91 511 23 78,91 511 23 78,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitin Embajadores,,false,false,"Bus : 6, 55, 59, 78, 85   Metro:  Embajadores, Palos de la Frontera",Enseñanza : Educación infantil (Primer Ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21acd5146a3a0210VgnVCM2000000c205a0aRCRD,SEBASTIAN ELCANO (Local),CALLE,NUM,16,,28012,PALOS DE MOGUER,ARGANZUELA,440773,4473107,404.045.907.367.003,-369.928.246.467.361,"91 528 55 36&#13;
638 20 63 59",,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitín García Paredes,,false,false,"BUS: 3 , 37 , 149 &#13; METRO: Canal",ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2393e2ea83a30110VgnVCM2000000c205a0aRCRD,GARCIA DE PAREDES,CALLE,NUM,14,,28010,TRAFALGAR,CHAMBERI,440587,4476690,4.043.685.480.495.300,-37.018.096.586.040.800,91 445 25 65,91 445 25 65,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitín Moratalaz. Calle José del Prado y Palacio,,false,false,,ENSEÑANZA: Educación infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=73e4def5ab41c010VgnVCM2000000c205a0aRCRD,JOSE DEL PRADO Y PALACIO,CALLE,NUM,3,,28030,MEDIA LEGUA,MORATALAZ,444633,4473654,4.040.978.458.361.220,-3.653.843.221.008.160,91 328 54 66,91 328 54 66,ct. moratalaz@chiquipark.es,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitín Nuevo Sur,,false,false,BUS: 34,ENSEÑANZA: Educación Infantil (primer ciclo),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40fd9f7994d77110VgnVCM1000000b205a0aRCRD,SITIO DE EL ESCORIAL,CALLE,NUM,4,,28054,BUENAVISTA,CARABANCHEL,435481,4469549,403.721.538.861.132,-3.761.282.422.912.950,91 511 36 19,91 511 36 19,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
Escuela Infantil Chiquitín Olimpio. Calle Olimpio López,,false,false,"BUS: 72 , 9 , 87",ENSEÑANZA: Educación infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26f4def5ab41c010VgnVCM2000000c205a0aRCRD,OLIMPIO LOPEZ,CALLE,NUM,10,,28043,PINAR DEL REY,HORTALEZA,444816,4480152,40.468.334.207.012.800,-36.522.520.388.816.100,913 817 508,,info@escuelachiquitin.com,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias, 
